gene_id	gene_name	rep1_0	rep1_3	rep1_9	rep1_24	rep2_0	rep2_3	rep2_9	rep2_24	rep3_0	rep3_3	rep3_9	rep3_24
BAB72287	all0329	6350.129395	1453.08374	768.414795	451.902832	6864.177246	2307.372803	683.888916	434.250488	7799.53125	2342.137207	1018.674744	319.965637
BAB72288	all0330	55.612953	25.215603	14.571298	28.847807	55.731808	17.295189	40.893784	27.951927	33.082394	18.132751	13.704381	20.453663
BAB72289	alr0331	106.900864	37.328873	16.8529	23.744631	111.327431	26.920708	36.553978	36.983299	102.888336	23.592409	34.936916	29.049896
BAB72290	all0332	40.830154	56.540863	79.839691	69.219856	42.941437	46.535381	67.403114	67.158485	28.865999	80.27417	103.020576	102.314224
BAB72291	all0333	152.709686	164.524063	196.346588	68.640305	146.278397	424.361359	155.466263	82.724205	237.836716	481.053894	133.808105	35.500977
BAB72292	all0334	193.298157	274.228577	255.300903	80.701935	226.808487	616.932739	227.773178	78.922264	303.972473	523.351379	95.280647	64.170937
BAB72293		94.227119	40.718739	40.718529	27.102924	81.695602	37.74374	47.587006	21.827156	112.018372	36.124081	127.165512	32.138042
BAB72294	alr0336	22.024494	25.659193	31.119375	12.192111	20.117197	62.92598	27.821856	13.029071	33.746796	86.884216	33.477661	18.129644
BAB72295	all0337	48.270287	17.105404	26.997864	25.77025	44.007915	20.280462	22.989244	35.62878	6.535215	7.855902	22.58285	45.799164
BAB72296	asl0338	26.19323	20.194496	10.534071	7.723714	18.59507	2.940865	9.967643	2.80667	0.003128	21.344965	37.919044	22.703487
BAB72297	asl0339	7.602689	3.885886	5.624709	1.28748	5.731572	0	1.925459	0	3.505555	7.594553	13.560348	2.906727
BAB72298	alr0340	28.798082	18.336105	20.427517	20.372229	30.442406	28.666655	22.5518	26.782238	15.575299	28.728439	22.820633	20.315802
BAB72299	all0341	1.267161	2.346849	3.886009	2.023849	3.488366	1.696895	2.956828	1.170666	0.992736	0	0	2.003202
BAB72300	all0342	5.297258	7.790029	5.405752	10.212099	4.548748	5.011693	6.474996	11.194926	1.999178	6.624014	11.262018	15.873588
BAB72301	all0343	2.626822	1.109907	1.863804	4.213798	1.542153	5.40327	3.993609	4.974182	11.046487	7.397905	7.676517	8.128526
BAB72302	alr0344	7.153955	4.067039	3.279383	5.328262	5.859798	4.788943	4.162844	4.128304	6.420424	2.191909	7.223631	11.938463
BAB72303	all0345	7.541099	6.941516	5.15826	6.35511	7.58043	5.51775	3.849395	5.274517	3.485152	4.958637	4.378621	8.984603
BAB72304	alr0346	78.767792	112.139069	171.201401	36.768456	80.013931	133.566116	35.662277	50.057632	219.795914	160.250443	287.387146	83.552818
BAB72305	alr0347	37.156452	39.982273	27.555086	23.721468	38.73344	28.020617	36.303135	29.343143	33.509975	19.303654	26.987831	23.797169
BAB72306	alr0348	9.181376	32.611698	48.874908	111.572708	9.326509	22.381872	38.129189	123.77652	5.648084	26.457018	78.958336	50.139511
BAB72307	all0349	17.876678	16.388735	27.903116	14.184511	18.671923	50.178253	34.238277	12.925363	32.762886	55.088707	7.582795	25.227776
BAB72308	all0350	10.054064	4.730205	16.147987	6.403321	7.643579	8.614975	8.69796	7.76673	9.336643	12.428529	14.429216	6.516857
BAB72309	all0351	55.207554	9.557515	6.145758	14.011228	42.159576	8.934745	14.868981	16.807171	38.52422	13.778798	6.957163	28.277868
BAB72310	all0352	47.450016	9.960541	2.477177	2.22517	48.690704	3.545582	2.954054	5.695738	48.355423	11.002845	2.821976	8.267471
BAB72311	alr0353	3.404721	16.041632	13.440417	13.590071	4.912956	13.414545	11.65499	15.628971	2.513308	19.063475	11.87961	31.043066
BAB72312	alr0354	13.626377	9.929756	16.340183	16.737242	11.142828	13.788262	12.249756	14.493803	5.919834	11.204757	13.318993	22.905464
BAB72313	all0355	67.912117	89.608368	155.781677	153.433563	77.659393	88.166855	212.981201	151.838226	62.423595	95.625793	289.553375	164.967453
BAB72314	alr0356	40.077354	24.696352	7.345331	7.794639	44.006832	18.215153	15.115842	2.617013	10.353636	13.139184	3.672505	4.23349
BAB72315	alr0357	6.892906	1.151647	0.642277	0.843132	5.991009	1.108069	1.095037	0.792316	1.17539	2.666656	0	1.019677
BAB72316	asr0358	5.577747	0	2.486417	0	2.181174	0	3.561248	0	1.585845	6.96288	0	0
BAB72317	alr0359	50.425789	24.233484	8.238971	9.888002	62.052387	22.3018	21.973373	11.962763	20.250927	8.684833	11.400796	10.373335
BAB72318	all0360	5.935239	1.951908	4.228285	3.426835	4.980829	2.348398	5.361217	3.363419	2.583958	3.399174	3.64652	3.871412
BAB72319	all0361	0.167301	1.517958	0.861157	1.899412	1.91284	1.192407	1.493059	0	0.679115	0	0	1.206659
BAB72320	all0362	19.879599	16.954391	19.579056	15.270182	21.65568	12.043141	10.348147	16.298107	18.887806	15.004487	25.036285	27.188322
BAB72321	all0363	28.528473	17.281179	30.515553	16.007404	28.170391	36.463097	15.038173	22.013283	39.830097	38.543182	28.692474	39.524273
BAB72322	all0364	13.121576	15.731715	28.839531	15.558294	14.052727	29.875216	14.927699	11.695813	28.731792	32.166954	52.423599	31.180174
BAB72323	asr0365	0.989025	0	0	2.249641	4.766809	2.524331	2.428123	0	2.061601	17.040716	0	0
BAB72324	alr0366	28.025707	9.998089	6.878397	11.721878	33.91909	9.787515	10.283617	6.755981	24.09737	11.817369	11.014437	17.558479
BAB72325	alr0367	20.446478	4.600224	3.498023	7.054757	23.338253	3.969758	4.483892	5.361092	18.634987	2.407015	2.134088	9.094576
BAB72326	asr0368	0.525938	0	0	0.264455	1.196973	0	1.697499	0	0	0	0	1.492643
BAB72327	alr0369	18.580084	4.583609	4.479384	8.086632	16.984756	3.793617	6.549805	8.965754	23.383574	4.951688	9.620925	18.610752
BAB72328	alr0370	3.248596	2.251099	3.771012	84.753456	5.560847	4.835041	26.208572	133.316071	4.572634	2.45611	9.169626	115.486351
BAB72329	all0371	12.370246	7.12777	10.299298	11.602834	12.457709	2.51028	10.061174	11.729864	4.433961	5.224697	13.089979	13.385971
BAB72330	all0372	40.512161	62.509659	232.95578	109.876297	47.08942	73.149292	100.778214	134.450516	71.199074	76.067917	272.417389	168.59053
BAB72331	all0373	48.53093	33.927753	44.492905	70.951118	47.893677	42.253521	73.536606	51.176247	38.926785	48.403198	50.033096	44.84166
BAB72332	all0374	83.025894	38.578281	33.818745	27.840681	70.905281	56.590523	40.218582	16.548122	63.542004	54.934566	46.154892	17.049614
BAB72333	all0375	254.538406	222.916534	113.576118	116.721115	224.280823	114.076317	149.404236	184.124207	142.906219	106.144135	45.580452	49.990543
BAB72334	all0376	125.137138	143.661041	195.680527	84.394089	120.643227	308.683228	118.647392	72.036621	209.925644	447.368164	400.517303	80.53315
BAB72335	alr0377	16.913059	9.635094	3.713783	13.6289	17.601734	2.026395	8.198857	5.847055	11.418088	0	6.844215	9.741906
BAB72336	all0378	26.524525	13.585665	10.379745	10.10049	26.073893	9.576838	11.957048	9.068038	15.654773	14.818735	9.043497	11.24946
BAB72337	alr0379	33.37561	116.968117	151.735519	118.080513	32.228622	76.379448	106.701767	61.600708	58.107388	105.292671	166.493622	138.214569
BAB72338	all0380	14.344109	24.343826	18.32563	17.123489	17.776447	22.865572	24.102068	13.382606	15.485243	42.439026	25.241634	15.095865
BAB72339	alr0381	4.818032	5.149588	3.971575	2.915887	5.998898	2.96595	3.456785	3.193999	4.09698	6.146381	7.32029	2.93577
BAB72340	asr0382	3.655594	1.644898	1.541017	0.965611	2.899313	1.347647	3.107997	0.583976	2.804444	2.146727	0	1.073253
BAB72341	alr0383	1.922252	1.18294	0.810651	0	25.540504	10.479569	5.696986	2.58021	18.313437	16.973879	0	2.507189
BAB72342	all0384	33.289188	14.706243	49.42852	18.259792	34.130905	20.735476	26.204927	15.161162	19.377192	44.362621	109.707619	37.212677
BAB72343	all0385	38.805962	16.911369	18.205908	18.70599	26.4526	29.137152	21.77562	10.867676	39.378273	29.433737	23.622242	20.421709
BAB72344	alr0386	16.106003	3.092769	5.219834	12.668084	13.267989	2.691197	8.392758	7.812597	11.491071	4.582901	4.68448	8.491125
BAB72345	all0387	68.220123	6.353263	7.371542	5.740821	41.462627	5.329295	4.783262	6.816521	43.072422	2.950804	12.925201	10.652884
BAB72346	all0388	171.024536	17.039291	9.305827	10.08961	130.88942	20.611132	9.755502	8.492503	118.676445	19.8113	21.617107	13.483258
BAB72347	all0389	156.820068	13.323749	6.981442	3.950543	147.678192	8.089267	8.363151	6.271486	87.434044	15.423547	11.57444	18.21756
BAB72348	all0390	1196.846069	12.111679	8.480906	13.854841	922.344849	11.280495	11.382593	10.693323	374.15152	8.219921	14.748047	19.912554
BAB72349	all0391	1002.372986	17.055977	43.882278	24.445572	752.903625	27.726482	16.400074	17.473026	821.772217	44.737919	87.138458	55.230278
BAB72350	all0392	736.549316	5.774923	8.25932	5.685884	627.656494	10.302964	4.081667	5.340966	216.619339	6.706863	19.78867	21.22521
BAB72351	all0393	532.443787	0	1.328133	4.178404	521.750793	0	0	1.869788	346.771545	3.014849	2.342247	15.168743
BAB72352	all0394	565.106689	1.842223	0.456634	2.800853	416.953247	0.32077	2.40012	1.061605	127.680679	0	1.720986	4.817194
BAB72353	all0395	746.855042	20.287668	25.420395	18.251709	629.518127	19.894678	16.96043	26.083668	505.919708	13.057533	13.705814	41.660564
BAB72354	all0396	1237.447144	161.089981	53.526924	47.27235	910.134949	171.423462	84.945084	30.752832	1098.563599	174.199081	26.703463	82.310112
BAB72355	alr0397	327.521667	26.863997	8.536426	8.906974	202.586548	26.739792	15.735428	8.004056	249.728729	22.604219	14.091231	12.223275
BAB72356	all0398	95.10128	26.115387	20.434521	25.802713	90.041603	8.189198	40.049988	31.434408	35.744957	24.831017	21.84573	33.405102
BAB72357	asl0399	39.801384	20.041658	5.597168	37.705643	34.652458	4.884547	44.660103	13.993152	6.569605	8.993893	4.576227	13.970251
BAB72358	all0400	51.683102	29.488848	14.205503	12.017782	52.645542	32.224945	29.784975	9.527248	46.647564	41.642277	17.487627	8.375634
BAB72359	asl0401	10.080707	3.091259	2.317944	4.338206	6.768325	0	1.497344	0	4.135094	0	0	1.32759
BAB72360	alr0402	284.51944	47.49052	25.111628	6.56731	493.218231	172.984756	31.546638	14.340399	307.545441	132.943375	0.928455	5.172306
BAB72361	all0403	195.468292	132.167404	157.132339	68.271561	242.398102	144.878479	134.750519	77.384338	113.705704	157.764099	185.207504	87.117538
BAB72362	all0404	336.171448	825.427368	461.699921	1323.333618	390.003601	398.614624	1395.533569	502.940765	306.621643	426.835052	500.595215	470.396576
BAB72363	all0405	78.692162	36.599903	45.951202	51.292805	65.056198	47.725124	42.568649	40.406979	67.455139	47.968327	63.919888	48.036949
BAB72364	all0406	3.772478	1.995502	3.472714	5.348549	3.150149	0	3.199046	4.311444	1.181283	2.065621	5.841698	6.066103
BAB72365	all0407	0.36253	2.122442	0	4.299983	1.066439	0.968953	1.902028	6.384609	0	3.336849	1.390702	16.286692
BAB72366		11.945706	16.109125	20.492775	16.306932	16.864124	17.78396	14.646255	17.995703	13.668826	17.787075	13.855512	30.577435
BAB72367	all0409	4.523518	1.472906	0.320872	5.854156	4.504426	0.825739	1.31274	4.084348	1.372255	1.581327	5.826731	17.754694
BAB72368	all0410	7.393238	4.982731	11.06901	8.364854	4.533856	5.347451	4.188216	8.736268	5.796305	8.493543	13.607862	22.925966
BAB72369		10.588795	6.485709	7.627748	6.372788	11.090466	8.001657	8.510675	6.818582	14.976	8.334758	10.544419	27.29924
BAB72370	all0412	9.971533	13.361048	25.29586	14.03313	11.000202	19.247456	13.729424	16.637527	11.503198	19.987389	18.649836	19.432171
BAB72371		9.618962	4.926415	3.610011	17.566479	14.146809	5.748334	10.516169	10.930928	4.940765	3.684765	2.447184	12.119918
BAB72372		6.193154	1.577826	2.731186	5.955338	5.007121	4.011134	4.56928	5.498442	3.558365	2.087785	6.180091	12.596987
BAB72373	all0415	21.097979	30.08156	22.388832	20.511965	20.460634	19.50046	28.087025	15.421677	9.620159	29.115269	18.979204	17.047861
BAB72374	all0416	6.52222	2.910196	2.716547	5.188336	7.257851	3.244912	4.741367	4.457623	2.553725	2.083548	4.058441	8.205717
BAB72375		7.412511	10.478183	6.127657	6.505687	9.955771	10.088161	6.396308	5.434335	4.815829	11.222245	7.732366	13.238072
BAB72376	all0418	2.006489	1.875916	0.477604	2.541631	1.871685	3.783287	1.970051	0.635587	2.720904	2.851817	1.262492	4.949882
BAB72377	all0419	15.072434	14.515477	11.647516	16.210182	13.051702	9.203657	17.226891	5.900592	8.360745	18.986376	14.71606	24.627308
BAB72378	all0420	0.144394	1.02336	3.2951	2.060796	0.752993	2.555729	0.941059	4.528234	0.434044	0	4.503739	8.51219
BAB72379	all0421	6.109452	2.506068	2.284847	1.77777	7.077985	4.683137	5.290421	4.493577	3.380187	5.876259	4.103468	2.484052
BAB72380	all0422	5.83418	6.064244	12.546186	2.284151	7.043608	45.862827	3.143611	3.367785	43.25806	52.350746	45.802555	14.459359
BAB72381	all0423	0.492357	3.569827	3.080898	3.032116	1.941928	3.432647	1.743816	4.113649	1.991793	5.512782	5.077443	11.414518
BAB72382	all0424	5.880942	31.233324	45.37714	19.680098	7.349385	82.309998	20.753819	20.428677	13.352744	80.93396	32.502087	30.569815
BAB72383	all0425	0.330134	0.965858	1.769144	3.033749	1.37833	3.593896	1.189364	2.316409	0	0.871885	2.151191	6.498031
BAB72384	all0426	0.642737	0.307784	0	0.259131	1.028279	0.572623	0	1.812287	0.752605	0	0	1.621825
BAB72385		9.57305	4.812893	4.743559	3.455761	11.461524	7.688368	3.081276	5.80744	5.562439	6.926229	5.04883	7.32517
BAB72386	alr0428	3.101732	17.769787	18.509909	36.6721	2.548454	10.367875	42.507626	32.806828	2.942616	14.661846	66.9338	51.892689
BAB72387	alr0429	9.862265	6.360751	9.513137	7.824349	11.248855	14.876727	14.960275	10.645688	6.303077	8.30703	37.036182	23.995501
BAB72388	alr0430	13.513561	16.171711	14.2648	11.329605	21.013538	25.693903	16.006008	17.330952	24.657099	20.198175	41.268856	58.484871
BAB72389	asr0431	3.843898	32.371662	69.282333	35.43988	18.125639	17.386311	32.215096	68.227615	21.335691	47.885036	30.304573	42.49789
BAB72390	all0432	91.600121	223.601013	306.56842	150.748184	105.980667	315.940277	156.347015	91.315079	182.651901	286.405334	307.200134	317.256775
BAB72391	alr0433	3.378428	4.689157	1.030199	27.919098	6.429173	5.278869	17.554426	38.269367	0.937411	6.092519	7.319503	17.347185
BAB72392	all0434	1.669461	0	0	1.556907	0.922866	0	0	0	0	0	0	1.640265
BAB72393	all0435	0.327283	0	0	1.542695	0.616798	0	1.525891	0	0.881191	0	0	0
BAB72394	alr0436	30.723057	202.308884	131.473038	155.778534	31.825825	152.405228	176.260071	212.491013	23.497183	152.731598	54.015789	132.08226
BAB72395	all0437	58.452591	44.470554	21.260994	48.000923	50.497574	32.137371	58.38921	79.158287	26.816339	35.762875	46.936699	47.635593
BAB72396	all0438	12.56692	10.544985	9.474751	15.514328	11.056336	11.270773	15.213371	14.827216	9.140083	14.614089	14.302187	16.758638
BAB72397	all0439	38.647308	44.374451	46.538296	62.479942	40.727005	29.602968	90.158546	52.992573	20.148386	22.387812	82.043297	59.279362
BAB72398	alr0440	11.138875	10.963932	10.801742	12.109189	15.132573	9.126441	18.452581	19.363295	6.655809	8.524272	4.734497	9.40801
BAB72399	all0441	92.102501	93.319527	99.82753	89.010239	93.184151	95.930542	118.659698	99.902138	91.339844	102.931465	168.092316	72.511322
BAB72400		185.726837	154.141495	121.107925	114.165642	174.320709	145.531372	168.301895	137.393021	121.435829	169.364822	134.149765	108.522469
BAB72401	all0443	215.271088	55.734112	22.075193	17.245377	232.795944	53.381031	43.625	25.130943	128.035172	51.860764	38.119801	17.673054
BAB72402	alr0444	18.319239	22.562567	5.298162	10.13431	40.050812	17.823793	14.05999	10.849431	25.373531	18.506596	5.613948	7.860782
BAB72403	alr0445	49.662121	44.805672	42.647022	38.529015	42.449295	43.433174	45.245426	47.546108	38.771824	47.644588	46.278393	31.845291
BAB72404	alr0446	10.393593	5.31186	3.484976	7.658837	14.531813	8.058268	5.674784	8.290125	14.586186	4.782653	6.087619	11.282015
BAB72405	alr0447	2.481355	3.590527	1.987123	5.834547	6.569685	3.604346	5.238328	0.967562	3.592297	2.54794	0	2.870466
BAB72406	asl0448	13.423837	3.445329	0	0.749645	8.004324	0	6.934509	3.143279	0	0	3.400023	2.721256
BAB72407	asl0449	4.636747	3.007121	7.236512	4.892424	3.018625	5.984975	5.559019	10.824924	0	0	6.855346	6.601872
BAB72408	all0450	26.667048	53.946869	21.616089	89.520805	41.239574	16.299669	72.320091	65.55822	2.006387	9.215971	25.909245	48.402042
BAB72409	alr0451	64.878227	748.969055	622.225037	295.955902	66.501923	696.74939	499.663849	379.555817	60.051849	744.672974	639.278381	181.083633
BAB72410	alr0452	15.384157	89.515556	52.402615	19.655094	16.772743	93.561523	71.071297	30.721457	9.558861	84.709251	145.543167	32.712807
BAB72411	all0453	18.884403	11.598671	12.417826	18.791168	18.436886	12.496499	12.508563	13.745124	10.057625	12.105848	20.831703	24.493374
BAB72412	all0454	8.821872	10.767935	6.027194	8.067134	8.204504	8.854497	9.174603	4.035639	6.002153	6.368945	13.260475	13.157714
BAB72413	all0455	40.836788	21.791138	27.867262	41.288944	34.320278	30.769489	29.917227	17.875154	39.974648	27.803164	48.339893	46.697624
BAB72414	all0456	35.130665	38.467857	38.814938	78.729424	32.232658	24.566484	54.197872	77.904335	20.073009	29.549706	38.193119	57.04847
BAB72415	all0457	20.880407	21.219011	23.812037	81.121391	28.654612	34.933155	38.754036	117.712395	11.914985	30.872313	67.057533	204.255112
BAB72416	all0458	9.854609	7.383183	51.119522	225.608734	28.493956	17.944458	81.915878	405.453796	13.52832	17.85	128.276825	490.792175
BAB72417	all0459	70.978142	27.96768	302.520386	2360.523682	159.062592	37.363297	569.313843	2017.030762	53.580433	30.36639	458.33786	2659.672607
BAB72418	asr0460	538.941162	1874.830811	287.321777	35.246807	605.659668	3479.126953	1173.022827	38.110855	250.778992	3875.439209	13.653563	26.988073
BAB72419	asr0461	520.705017	1614.696411	102.967537	22.835127	599.670471	1001.856873	754.404785	23.949572	116.808212	943.856873	7.34064	13.211344
BAB72420	all0462	50.615765	124.914383	26.589249	32.497868	49.223675	215.224136	71.667931	32.835018	23.44611	199.592697	34.22234	33.336315
BAB72421	all0463	24.366253	4.436282	1.648314	7.596847	19.690287	3.363656	6.367078	3.271766	4.825202	3.249336	0	4.039247
BAB72422	all0464	86.150154	22.101046	26.214706	16.561388	61.522846	34.889538	23.276775	19.314661	57.428757	25.834846	29.243383	17.912487
BAB72423	all0465	43.662907	14.056994	6.903664	7.280395	33.906055	8.694441	14.665442	6.447465	17.361645	13.775831	13.668151	9.337308
BAB72424	all0466	37.870548	18.21858	12.003804	6.115532	31.698162	19.147516	16.660112	5.985946	30.350077	7.414944	9.009936	5.971529
BAB72425	all0467	5.927906	0	0.472697	0.264833	6.568094	1.49699	0.273018	0	2.373256	2.115801	1.601532	0.733121
BAB72426	all0468	29.009527	0.409607	0	0	29.49947	0	0.038947	0.81286	16.365929	0	0	0.730103
BAB72427	all0469	30.580067	6.064601	5.038507	7.505676	26.962543	9.079383	8.176325	5.534289	23.472801	10.080122	10.569167	9.502144
BAB72428	all0470	43.481464	18.170654	14.438263	51.399582	41.331593	11.049904	52.077454	29.082352	20.453882	6.901802	4.572952	33.369789
BAB72429	all0471	56.533516	20.251726	3.733347	10.853584	57.322865	10.384028	28.395681	9.425831	23.426172	11.188815	17.373528	10.252462
BAB72430	alr0472	21.605297	15.554859	6.517359	23.884546	19.386944	20.582035	25.943144	10.668797	3.483223	16.823891	9.603189	19.865814
BAB72431	all0473	35.525337	67.258232	59.595135	24.623308	34.613941	93.528404	49.225014	22.633286	68.333473	155.914734	72.59137	31.986851
BAB72432	alr0474	20.104136	30.816986	46.013157	37.76059	21.05409	45.275696	33.583199	33.78035	29.587576	53.690197	50.156162	86.06575
BAB72433	all0475	33.332199	23.165863	25.239227	37.167259	26.632982	10.813607	33.469196	41.45668	19.083252	12.871092	23.277172	58.887989
BAB72434	all0476	150.506775	45.85001	25.46768	23.857244	132.932327	32.763142	41.105618	25.574074	68.120087	27.187189	26.318285	29.387135
BAB72435	alr0477	73.753899	24.382608	14.3342	24.233377	75.872627	18.538189	27.422342	20.137695	40.953072	31.341337	36.689171	25.823305
BAB72436	all0478	31.40729	16.983339	12.628882	20.413132	35.945839	16.129725	20.530361	22.296339	15.628147	17.121729	12.958832	17.647551
BAB72437	all0479	35.718624	31.066708	24.702778	19.196447	40.284931	23.007786	27.490255	19.294058	27.480963	34.644951	20.018162	24.20661
BAB72438	alr0480	47.51442	42.325893	23.757063	22.007019	43.090054	36.991898	34.997932	22.522156	32.493805	47.266258	18.618706	13.170805
BAB72439	all0481	82.767578	162.747223	82.366249	175.658875	93.500427	92.189301	191.212112	136.606003	57.091789	92.022232	38.447666	86.605728
BAB72440	asr0482	36.662605	51.059193	64.894974	100.20063	41.870575	45.260651	148.486557	63.947124	18.608557	55.705822	131.165573	57.421947
BAB72441	alr0483	212.810791	237.012695	353.733704	336.173706	236.569611	238.645569	349.875061	404.098297	171.355148	266.310608	786.39502	343.357574
BAB72442	alr0484	113.503029	95.28286	55.021107	136.44957	118.521446	45.126923	197.300842	79.480812	42.305637	41.52998	76.664856	61.679756
BAB72443	asr0485	45.352757	52.151886	57.39909	61.794724	60.933807	41.697426	84.057671	103.10627	25.38032	59.690506	71.976921	52.504913
BAB72444	alr0486	58.126217	54.252094	38.752388	90.451614	60.519718	25.907946	103.149384	67.407417	24.946289	15.380234	42.056568	54.060917
BAB72445	alr0487	4705.043945	4471.930176	4199.958496	2459.844727	5027.208008	7135.252441	3034.507568	2172.845947	6015.55127	6949.742188	3091.971924	1252.193481
BAB72446	alr0488	75.955391	51.335495	47.79047	67.293411	70.527657	45.460827	65.094002	45.829899	39.691319	49.057232	63.87149	51.221348
BAB72447	alr0489	128.32843	89.661049	130.944687	175.875549	144.479172	84.655853	160.44516	202.81694	109.646286	107.022545	228.95813	222.320404
BAB72448	alr0490	90.218193	341.323853	164.905594	242.608002	87.335747	240.462753	319.755859	131.990952	85.278633	305.091156	90.373245	159.904358
BAB72449	asl0491	33.976208	41.858585	12.82389	38.698513	29.699329	10.699886	46.559723	43.485683	13.692852	12.438573	16.831457	24.445312
BAB72450	all0492	138.216232	116.351173	93.72821	119.023865	124.17524	93.082413	147.584213	93.058228	95.254684	78.009064	68.348083	93.141563
BAB72451	all0493	183.440506	60.551064	45.854839	62.111286	200.59761	59.459194	95.637802	68.577309	117.389168	59.156258	56.81226	52.776836
BAB72452	asr0494	85.627922	38.829433	33.414814	8.851972	78.272598	41.635738	31.431162	17.045963	53.043587	29.478863	52.640911	14.236404
BAB72453	all0495	171.695084	88.108742	69.475609	61.749077	150.514786	118.019958	60.717194	81.401093	155.851929	140.435608	114.366409	57.556255
BAB72454	all0496	103.594299	62.72562	42.967098	48.803448	117.162529	48.470936	110.298729	53.80352	86.877716	64.179245	34.352882	38.61174
BAB72455	all0497	296.474548	92.77951	46.141148	43.713097	303.492523	60.894253	88.827644	39.301949	192.385056	53.795464	32.364151	30.621695
BAB72456	all0498	133.715759	49.217594	36.239311	64.333534	125.200722	42.358932	73.504265	52.471085	68.785332	32.920967	37.25111	46.29594
BAB72457	alr0499	60.337978	56.03138	105.565178	144.335632	67.238243	98.657341	105.761452	83.6661	88.873383	108.714043	207.449539	108.149788
BAB72458	asr0500	20.576073	38.246262	10.123698	2.09379	13.429322	15.506033	13.981598	8.438596	6.592816	15.391616	1.587956	5.287217
BAB72459	alr0501	12.412273	11.448088	1.06859	4.624593	14.560431	1.576966	9.641598	6.852948	2.528095	4.269212	10.599931	4.013506
BAB72460	alr0502	6.667126	13.628893	3.441602	9.197437	5.236644	11.704174	12.404724	5.821045	6.742349	12.80947	4.622842	4.415985
BAB72461	asr0503	6.714427	10.799214	4.253511	1.369148	9.128091	10.469831	10.031411	0	7.714309	5.915438	0	1.340611
BAB72462	alr0504	3.724499	3.805459	2.852854	3.488869	3.364985	3.846948	5.095418	0.470669	3.688869	10.986234	0	3.778024
BAB72463	asr0505	3.154134	2.896717	2.448213	0.124705	5.333385	11.120942	4.723196	0.563786	10.657016	24.822313	5.954856	2.416064
BAB72464	alr0506	32.233307	30.370848	23.213243	19.29999	18.710779	34.413967	23.681879	14.232359	22.561621	28.237707	35.217724	27.543863
BAB72465	alr0507	28.183123	21.015713	64.774857	31.889957	27.613491	38.07708	27.036678	15.402683	22.476904	51.902874	79.52951	55.299988
BAB72466	alr0508	27.366962	12.183152	10.684626	10.345622	19.224867	24.473154	9.397585	5.122538	31.520254	56.797535	7.525077	11.085585
BAB72467	alr0509	11.615968	7.250057	9.503228	26.607803	10.892591	10.364049	7.192795	22.231743	8.505204	3.320192	24.118399	46.928867
BAB72468	alr0510	5.107341	5.1525	4.530283	9.348547	5.961809	2.902097	6.801642	9.932065	2.184394	5.61679	3.167269	9.340803
BAB72469	alr0511	36.850887	27.404613	42.217144	23.77989	35.163319	79.265984	24.338171	12.266437	81.720612	97.319122	50.611271	23.684292
BAB72470	alr0512	60.471676	56.575638	54.160892	34.907471	61.419407	91.948074	37.549011	35.401711	105.845016	71.856522	82.370308	35.405571
BAB72471	all0513	404.792572	86.310303	19.437061	54.634697	387.494141	47.451775	80.904617	54.769779	102.285484	32.761269	29.751459	28.669296
BAB72472	asl0514	29.322889	81.893509	93.800766	208.246429	22.921041	57.326927	58.434605	324.916016	29.415915	39.006153	67.828781	398.591095
BAB72473	alr0515	73.050102	62.520428	73.923187	69.39225	68.910309	62.142879	84.400612	56.953373	51.766212	69.485817	235.720947	70.415359
BAB72474	asr0516	36.792297	330.337891	922.555237	841.025085	19.477768	1154.99939	741.602661	331.743408	22.591343	1442.896851	294.136353	904.44928
BAB72475	alr0517	175.463638	107.060303	126.026802	244.047211	172.190491	95.119896	229.504776	216.312576	117.601639	91.535286	143.82518	179.99942
BAB72476	alr0518	53.011414	35.067871	22.157732	40.840282	65.085892	37.111851	72.175949	35.907173	34.704247	31.655037	11.089047	15.437983
BAB72477	alr0519	46.039993	43.797581	99.355888	70.305183	40.188587	65.612556	77.472733	87.804756	49.292877	58.839146	96.96299	74.302605
BAB72478	alr0520	140.129669	104.259651	116.448975	126.604042	141.878281	117.67733	162.42186	92.751022	181.091522	125.823753	254.984451	153.990082
BAB72479	all0521	42.437195	22.628679	5.218909	2.426902	28.514177	10.977713	6.972547	1.396302	17.424934	6.379426	3.710604	1.78556
BAB72480	alr0522	25.935158	7.136075	7.514712	8.081099	24.399193	10.29393	8.721588	10.280222	13.760885	10.179121	6.749846	9.415656
BAB72481	alr0523	564.462219	54.577286	0.530301	1.067566	726.632874	4.440223	2.021096	1.249833	825.980286	5.071223	0	2.083801
BAB72482	alr0524	720.25824	13.914102	3.616505	1.110549	848.435425	9.850711	1.191715	0.663254	904.004395	5.358743	0	1.690382
BAB72483	alr0525	794.903687	9.526687	5.079282	13.340186	962.362732	4.321086	12.179487	13.414386	1061.811279	7.33722	5.087449	7.278432
BAB72484	alr0526	172.544571	3.821123	4.042238	7.877961	222.347565	5.691466	4.410136	11.189634	216.22142	6.892902	2.803313	11.225235
BAB72485	alr0527	33.379215	0.626183	3.354221	4.716693	34.692596	6.422785	2.091348	3.752472	84.938622	3.361391	4.092197	8.991867
BAB72486	alr0528	29472.175781	1090.059326	50.425488	54.575844	28168.945312	601.534485	171.899933	162.116669	13597.467773	509.559875	23.449343	27.338343
